Source,Target,Similarity,SourceSignature,SourceCellLine,SourceTime,TargetSignature,TargetCellLine,TargetConcentration,TargetTime
Mouse_PFC_Female,CHEMDIV3_007370,-0.21612534,InputSig,NA,NA,LINCSCP_22281,HEPG2,10uM,6h
Mouse_PFC_Female,ABT-751,-0.21610963,InputSig,NA,NA,LINCSCP_53249,SKM1,10uM,6h
Mouse_PFC_Female,BRD-K72956282,-0.21607844,InputSig,NA,NA,LINCSCP_64018,VCAP,5uM,24h
Mouse_PFC_Female,BRD-A75471153,-0.21576744,InputSig,NA,NA,LINCSCP_124924,HT29,10uM,24h
Mouse_PFC_Female,Pimavanserin,-0.21574557,InputSig,NA,NA,LINCSCP_77801,A375,3.33uM,24h
Mouse_PFC_Female,BRD-A62647958,-0.21569069,InputSig,NA,NA,LINCSCP_96922,HA1E,0.04uM,24h
Mouse_PFC_Female,CGP 60474,-0.21561619,InputSig,NA,NA,LINCSCP_112316,HEPG2,0.04uM,24h
Mouse_PFC_Female,Ursolic acid,-0.21555532,InputSig,NA,NA,LINCSCP_53041,SKLU1,70uM,6h
Mouse_PFC_Female,GANT58,-0.21544238,InputSig,NA,NA,LINCSCP_205762,CL34,10uM,6h
Mouse_PFC_Female,BRD-K52577250,-0.2154398,InputSig,NA,NA,LINCSCP_63502,VCAP,5uM,24h
Mouse_PFC_Female,CHEMBL3400874,-0.21541134,InputSig,NA,NA,LINCSCP_227802,HT29,10uM,6h
Mouse_PFC_Female,BRD-K63077891,-0.21541109,InputSig,NA,NA,LINCSCP_59689,VCAP,5uM,24h
Mouse_PFC_Female,SCHEMBL2560033,-0.21539333,InputSig,NA,NA,LINCSCP_22002,HEPG2,10uM,6h
Mouse_PFC_Female,STK139544,-0.21531423,InputSig,NA,NA,LINCSCP_6358,A549,10uM,24h
Mouse_PFC_Female,PNU-74654,-0.21523176,InputSig,NA,NA,LINCSCP_21683,HEPG2,80uM,6h
Mouse_PFC_Female,GSK-461364,-0.21520838,InputSig,NA,NA,LINCSCP_148770,NPC,0.12uM,24h
Mouse_PFC_Female,Zacopride,-0.21515076,InputSig,NA,NA,LINCSCP_259444,NEU,10uM,24h
Mouse_PFC_Female,BRD-K41120089,-0.21513412,InputSig,NA,NA,LINCSCP_63492,VCAP,5uM,24h
Mouse_PFC_Female,MLS000063258,-0.21506397,InputSig,NA,NA,LINCSCP_22189,HEPG2,10uM,6h
Mouse_PFC_Female,C21H29NO,-0.21504162,InputSig,NA,NA,LINCSCP_56218,VCAP,10uM,24h
Mouse_PFC_Female,Doramapimod,-0.21489923,InputSig,NA,NA,LINCSCP_147585,NPC.CAS9,3.33uM,24h
Mouse_PFC_Female,ZSTK 474,-0.2148764,InputSig,NA,NA,LINCSCP_24347,HS578T,0.5uM,24h
Mouse_PFC_Female,5-S-cysteinyl-dopa,-0.2147741,InputSig,NA,NA,LINCSCP_41235,NEU,10uM,24h
Mouse_PFC_Female,BI 78D3,-0.21476192,InputSig,NA,NA,LINCSCP_22587,HEPG2,10uM,6h
Mouse_PFC_Female,Pitavastatin Calcium,-0.21470987,InputSig,NA,NA,LINCSCP_108679,HELA,1.11uM,24h
Mouse_PFC_Female,Epiisopicropodophyllin,-0.21469072,InputSig,NA,NA,LINCSCP_34507,MCF7,10uM,24h
Mouse_PFC_Female,SMR000206938,-0.2145965,InputSig,NA,NA,LINCSCP_5058,A549,10uM,6h
Mouse_PFC_Female,SCHEMBL17789576,-0.21439243,InputSig,NA,NA,LINCSCP_48684,PC3,10uM,6h
Mouse_PFC_Female,Clonidine,-0.21432561,InputSig,NA,NA,LINCSCP_12742,COV644,10uM,6h
Mouse_PFC_Female,CHEMBL2131985,-0.2142764,InputSig,NA,NA,LINCSCP_47103,PC3,10uM,24h
Mouse_PFC_Female,CHEMBL2141330,-0.21418049,InputSig,NA,NA,LINCSCP_47118,PC3,10uM,24h
Mouse_PFC_Female,Radicicol,-0.21411136,InputSig,NA,NA,LINCSCP_30104,MCF7,10uM,24h
Mouse_PFC_Female,MDM2 Inhibitor,-0.21409668,InputSig,NA,NA,LINCSCP_52785,SKB,10uM,24h
Mouse_PFC_Female,BRD-K58191509,-0.21396096,InputSig,NA,NA,LINCSCP_20634,HCC515,10uM,6h
Mouse_PFC_Female,Varenicline,-0.21384006,InputSig,NA,NA,LINCSCP_26389,HT29,10uM,6h
Mouse_PFC_Female,KW-2449,-0.21381585,InputSig,NA,NA,LINCSCP_133384,MCF7,1.11uM,24h
Mouse_PFC_Female,MLS000089581,-0.21379488,InputSig,NA,NA,LINCSCP_26027,HT29,10uM,6h
Mouse_PFC_Female,CL-976,-0.21374537,InputSig,NA,NA,LINCSCP_4844,A549,80uM,6h
Mouse_PFC_Female,"Cyclohexanecarboxamide, 4-(1-aminoethyl)-n-4-pyridinyl-, trans-",-0.21374316,InputSig,NA,NA,LINCSCP_57013,VCAP,3uM,6h
Mouse_PFC_Female,MLS000108814,-0.21368076,InputSig,NA,NA,LINCSCP_45270,PC3,10uM,24h
Mouse_PFC_Female,CHEMBL2362834,-0.21364846,InputSig,NA,NA,LINCSCP_23649,HEPG2,10uM,6h
Mouse_PFC_Female,Entecavir,-0.21350043,InputSig,NA,NA,LINCSCP_102608,HELA,0.04uM,24h
Mouse_PFC_Female,CCG-214295,-0.21349944,InputSig,NA,NA,LINCSCP_7547,A549,10uM,24h
Mouse_PFC_Female,ABT-199 (GDC-0199),-0.2132467,InputSig,NA,NA,LINCSCP_140382,MCF7,3.33uM,24h
Mouse_PFC_Female,AZD7762,-0.21324027,InputSig,NA,NA,LINCSCP_78492,A375,1.11uM,24h
Mouse_PFC_Female,UNC-0321,-0.21308931,InputSig,NA,NA,LINCSCP_51209,RMUGS,10uM,6h
Mouse_PFC_Female,PK-11195,-0.21306732,InputSig,NA,NA,LINCSCP_170817,YAPC,0.04uM,24h
Mouse_PFC_Female,Cymarigenen,-0.21306066,InputSig,NA,NA,LINCSCP_64842,VCAP,10uM,24h
Mouse_PFC_Female,Pevonedistat,-0.21290362,InputSig,NA,NA,LINCSCP_174088,YAPC,0.04uM,24h
Mouse_PFC_Female,CHEMBL2311700,-0.21287962,InputSig,NA,NA,LINCSCP_21797,HEPG2,10uM,6h
Mouse_PFC_Female,MLS001176107,-0.21280421,InputSig,NA,NA,LINCSCP_32613,MCF7,10uM,6h
Mouse_PFC_Female,DOCETAXEL,-0.21279089,InputSig,NA,NA,LINCSCP_74731,A375,0.37uM,24h
Mouse_PFC_Female,1268524-70-4,-0.21274026,InputSig,NA,NA,LINCSCP_84487,ASC,0.04uM,24h
Mouse_PFC_Female,Pentosalen,-0.21269611,InputSig,NA,NA,LINCSCP_221143,HEPG2,10uM,6h
Mouse_PFC_Female,Simvastatin,-0.21268609,InputSig,NA,NA,LINCSCP_102465,HELA,10uM,24h
Mouse_PFC_Female,MLS002264468,-0.21267272,InputSig,NA,NA,LINCSCP_1420,A375,10uM,24h
Mouse_PFC_Female,BDBM50127227,-0.21262844,InputSig,NA,NA,LINCSCP_29166,JHUEM2,10uM,6h
Mouse_PFC_Female,L 2167,-0.21260211,InputSig,NA,NA,LINCSCP_2474,A375,10uM,6h
Mouse_PFC_Female,"2-(4-chlorophenyl)-3-(2-methoxyphenyl)hexahydro-1H-pyrrolo[1,2-c]imidazol-1-one",-0.21256296,InputSig,NA,NA,LINCSCP_12395,CD34,3uM,6h
Mouse_PFC_Female,ZINC04980953,-0.21254081,InputSig,NA,NA,LINCSCP_10697,ASC,10uM,24h
Mouse_PFC_Female,Mitoxantrone,-0.21247052,InputSig,NA,NA,LINCSCP_35953,MCF7,0.01uM,24h
Mouse_PFC_Female,CHEMBL2135649,-0.21246845,InputSig,NA,NA,LINCSCP_47178,PC3,10uM,24h
Mouse_PFC_Female,CHEMBL566687,-0.21243474,InputSig,NA,NA,LINCSCP_238613,MCF7,10uM,6h
Mouse_PFC_Female,Escitalopram,-0.2124309,InputSig,NA,NA,LINCSCP_125999,HT29,3.33uM,24h
Mouse_PFC_Female,YL-54,-0.21235096,InputSig,NA,NA,LINCSCP_3099,A375,10uM,6h
Mouse_PFC_Female,AC1NSM0X,-0.21227476,InputSig,NA,NA,LINCSCP_54009,SW480,10uM,6h
Mouse_PFC_Female,CGP 57380,-0.21219686,InputSig,NA,NA,LINCSCP_19100,HCC515,10uM,6h
Mouse_PFC_Female,BRD-K50131741,-0.21205558,InputSig,NA,NA,LINCSCP_9050,A549,10uM,24h
Mouse_PFC_Female,59826-53-8,-0.21203787,InputSig,NA,NA,LINCSCP_22201,HEPG2,10uM,6h
Mouse_PFC_Female,CP-724714,-0.21199751,InputSig,NA,NA,LINCSCP_222544,HS578T,10uM,6h
Mouse_PFC_Female,SB525334,-0.21197404,InputSig,NA,NA,LINCSCP_128219,HUES3,3.33uM,24h
Mouse_PFC_Female,AZD-8330,-0.2119119,InputSig,NA,NA,LINCSCP_106067,HELA,1.11uM,24h
Mouse_PFC_Female,CHEMBL1456638,-0.21190869,InputSig,NA,NA,LINCSCP_45671,PC3,10uM,24h
Mouse_PFC_Female,BRD-K81249836,-0.21190145,InputSig,NA,NA,LINCSCP_27250,HT29,10uM,6h
Mouse_PFC_Female,MST-312,-0.2118944,InputSig,NA,NA,LINCSCP_202912,A673,10uM,6h
Mouse_PFC_Female,ZINC01050121,-0.21183587,InputSig,NA,NA,LINCSCP_55441,U937,20uM,6h
Mouse_PFC_Female,Clotrimazole,-0.21176506,InputSig,NA,NA,LINCSCP_239167,MCF7,10uM,6h
Mouse_PFC_Female,CHEMBL1590762,-0.21163202,InputSig,NA,NA,LINCSCP_43633,NPC,10uM,6h
Mouse_PFC_Female,SMR000076922,-0.21155265,InputSig,NA,NA,LINCSCP_4965,A549,10uM,24h
Mouse_PFC_Female,Oxybenzone,-0.21155238,InputSig,NA,NA,LINCSCP_94543,HA1E,0.04uM,24h
Mouse_PFC_Female,Z36,-0.21155028,InputSig,NA,NA,LINCSCP_41554,NEU,10uM,6h
Mouse_PFC_Female,NNC 26-9100,-0.21152406,InputSig,NA,NA,LINCSCP_221144,HEPG2,10uM,6h
Mouse_PFC_Female,MLS002264454,-0.21151821,InputSig,NA,NA,LINCSCP_26247,HT29,10uM,6h
Mouse_PFC_Female,BRD-K28154645,-0.21151393,InputSig,NA,NA,LINCSCP_27364,HT29,5uM,24h
Mouse_PFC_Female,MLS002729057,-0.21148782,InputSig,NA,NA,LINCSCP_22246,HEPG2,10uM,6h
Mouse_PFC_Female,CHEMBL1531985,-0.21141664,InputSig,NA,NA,LINCSCP_5470,A549,10uM,6h
Mouse_PFC_Female,CHEMBL2361430,-0.21139566,InputSig,NA,NA,LINCSCP_47114,PC3,10uM,24h
Mouse_PFC_Female,ST012525,-0.21125832,InputSig,NA,NA,LINCSCP_203545,ASC,10uM,24h
Mouse_PFC_Female,MW-SHH-61,-0.21122696,InputSig,NA,NA,LINCSCP_29202,JURKAT,0.1uM,24h
Mouse_PFC_Female,CHEMBL2357503,-0.21122631,InputSig,NA,NA,LINCSCP_23699,HEPG2,10uM,6h
Mouse_PFC_Female,MK-0752,-0.21118413,InputSig,NA,NA,LINCSCP_102234,HELA,1.11uM,24h
Mouse_PFC_Female,BRD-K19677752,-0.21115601,InputSig,NA,NA,LINCSCP_262982,NPC,10uM,24h
Mouse_PFC_Female,BRD-K42125900-001-01-9,-0.21115439,InputSig,NA,NA,LINCSCP_32332,MCF7,10uM,6h
Mouse_PFC_Female,KUC103672,-0.21099952,InputSig,NA,NA,LINCSCP_1567,A375,10uM,6h
Mouse_PFC_Female,Ebelactone-B,-0.21092737,InputSig,NA,NA,LINCSCP_6445,A549,10uM,24h
Mouse_PFC_Female,SCHEMBL15422158,-0.2109233,InputSig,NA,NA,LINCSCP_58306,VCAP,10uM,24h
Mouse_PFC_Female,CHEMBL2142684,-0.21086537,InputSig,NA,NA,LINCSCP_46354,PC3,10uM,6h
Mouse_PFC_Female,Cetirizine,-0.21083557,InputSig,NA,NA,LINCSCP_191904,A549,10uM,6h
Mouse_PFC_Female,ML179,-0.21076783,InputSig,NA,NA,LINCSCP_45534,PC3,10uM,24h
Mouse_PFC_Female,BRD-A01645196,-0.21076501,InputSig,NA,NA,LINCSCP_112557,HEPG2,10uM,24h
Mouse_PFC_Female,Finasteride,-0.2106951,InputSig,NA,NA,LINCSCP_193076,A549,10uM,24h
Mouse_PFC_Female,Ornidazole,-0.21069241,InputSig,NA,NA,LINCSCP_120085,HT29,3.33uM,24h
Mouse_PFC_Female,CHEMBL2359857,-0.21064393,InputSig,NA,NA,LINCSCP_254154,MCF7,0.5uM,6h
Mouse_PFC_Female,Chloroquine,-0.21062849,InputSig,NA,NA,LINCSCP_10316,A673,10uM,6h
Mouse_PFC_Female,BRD-K61113746,-0.21050917,InputSig,NA,NA,LINCSCP_61711,VCAP,5uM,6h
Mouse_PFC_Female,Thapsigargin,-0.21045032,InputSig,NA,NA,LINCSCP_65051,VCAP,0.5uM,6h
Mouse_PFC_Female,TRIENTINE HYDROCHLORIDE,-0.21042441,InputSig,NA,NA,LINCSCP_73229,A375,10uM,24h
Mouse_PFC_Female,COT-10B,-0.21038761,InputSig,NA,NA,LINCSCP_15562,HA1E,40uM,6h
Mouse_PFC_Female,BRD-K99349510,-0.2101381,InputSig,NA,NA,LINCSCP_301143,VCAP,5uM,6h
Mouse_PFC_Female,CHEMBL2137269,-0.21005359,InputSig,NA,NA,LINCSCP_47159,PC3,10uM,24h
Mouse_PFC_Female,Vinburnine,-0.21001057,InputSig,NA,NA,LINCSCP_157151,PC3,6.79uM,24h
Mouse_PFC_Female,PHA-665752,-0.21000965,InputSig,NA,NA,LINCSCP_144693,MDAMB231,0.04uM,24h
Mouse_PFC_Female,MLS000583951,-0.20990614,InputSig,NA,NA,LINCSCP_5063,A549,10uM,6h
Mouse_PFC_Female,Ingenol Mebutate,-0.2096804,InputSig,NA,NA,LINCSCP_162136,PC3,1.11uM,24h
Mouse_PFC_Female,Imiquimod,-0.20962244,InputSig,NA,NA,LINCSCP_55474,U937,10uM,6h
Mouse_PFC_Female,ZM-39923,-0.20958663,InputSig,NA,NA,LINCSCP_307,A375,10uM,24h
Mouse_PFC_Female,(R)-(-)-Jq1 enantiomer,-0.20957481,InputSig,NA,NA,LINCSCP_148796,NPC,10uM,24h
Mouse_PFC_Female,BRD-K45466167,-0.20947958,InputSig,NA,NA,LINCSCP_63998,VCAP,5uM,24h
Mouse_PFC_Female,BRD-K57638192,-0.20945778,InputSig,NA,NA,LINCSCP_301017,VCAP,5uM,6h
Mouse_PFC_Female,Resmethrin,-0.2094541,InputSig,NA,NA,LINCSCP_460,A375,10uM,6h
Mouse_PFC_Female,PF-562271,-0.2094212,InputSig,NA,NA,LINCSCP_145399,MDAMB231,0.04uM,24h
Mouse_PFC_Female,Quinacrine,-0.2093897,InputSig,NA,NA,LINCSCP_35768,MCF7,3uM,6h
Mouse_PFC_Female,GSK-J1,-0.20936062,InputSig,NA,NA,LINCSCP_112347,HEPG2,10uM,24h
Mouse_PFC_Female,D-64131,-0.20926307,InputSig,NA,NA,LINCSCP_27097,HT29,10uM,6h
Mouse_PFC_Female,Lanatoside C,-0.20923701,InputSig,NA,NA,LINCSCP_64840,VCAP,1uM,24h
Mouse_PFC_Female,Aminosalicylic acid,-0.20922746,InputSig,NA,NA,LINCSCP_108332,HELA,0.37uM,24h
Mouse_PFC_Female,301836-43-1,-0.20917096,InputSig,NA,NA,LINCSCP_148210,NPC.CAS9,0.04uM,24h
Mouse_PFC_Female,BX-795,-0.20902363,InputSig,NA,NA,LINCSCP_53178,SKM1,10uM,6h
Mouse_PFC_Female,NVP-BHG712,-0.20896973,InputSig,NA,NA,LINCSCP_166124,SKL,0.12uM,24h
Mouse_PFC_Female,CHEMBL3186197,-0.20896103,InputSig,NA,NA,LINCSCP_209999,HA1E,10uM,6h
Mouse_PFC_Female,BRD-K89505656,-0.20888367,InputSig,NA,NA,LINCSCP_8266,A549,5uM,24h
Mouse_PFC_Female,Fentiazac,-0.20885431,InputSig,NA,NA,LINCSCP_71433,A375,10uM,24h
Mouse_PFC_Female,MRS 1220,-0.20870697,InputSig,NA,NA,LINCSCP_26908,HT29,10uM,6h
Mouse_PFC_Female,6266-99-5,-0.20862798,InputSig,NA,NA,LINCSCP_30219,MCF7,10uM,6h
Mouse_PFC_Female,Palomid 529 (P529),-0.20857181,InputSig,NA,NA,LINCSCP_158487,PC3,10uM,24h
Mouse_PFC_Female,BRD-K80457386,-0.20835288,InputSig,NA,NA,LINCSCP_62046,VCAP,5uM,24h
Mouse_PFC_Female,ST50206508,-0.20834844,InputSig,NA,NA,LINCSCP_10674,ASC,10uM,24h
Mouse_PFC_Female,BRD-K91868345,-0.2083402,InputSig,NA,NA,LINCSCP_27785,HT29,5uM,24h
Mouse_PFC_Female,SPECTRUM3_001992,-0.20813081,InputSig,NA,NA,LINCSCP_42501,NPC,10uM,24h
Mouse_PFC_Female,RG 108,-0.20804931,InputSig,NA,NA,LINCSCP_70242,A375,0.37uM,24h
Mouse_PFC_Female,Droxinostat,-0.208049,InputSig,NA,NA,LINCSCP_47295,PC3,10uM,24h
Mouse_PFC_Female,Harmine,-0.20803726,InputSig,NA,NA,LINCSCP_43595,NPC,10uM,6h
Mouse_PFC_Female,Fluoropyruvate,-0.20800473,InputSig,NA,NA,LINCSCP_54132,SW620,40uM,6h
Mouse_PFC_Female,"HDACi1,2+3_mix",-0.20772353,InputSig,NA,NA,LINCSCP_279651,PC3,10uM,24h
Mouse_PFC_Female,ETOPOSIDE,-0.20769797,InputSig,NA,NA,LINCSCP_93268,HA1E,1.11uM,24h
Mouse_PFC_Female,"(R,R)-Tramadol",-0.20768785,InputSig,NA,NA,LINCSCP_22155,HEPG2,10uM,6h
Mouse_PFC_Female,BRD-K01621458,-0.20767041,InputSig,NA,NA,LINCSCP_49336,PC3,10uM,6h
Mouse_PFC_Female,BRD-K14215828,-0.20760315,InputSig,NA,NA,LINCSCP_63343,VCAP,5uM,24h
Mouse_PFC_Female,PDK1 Inhibitor,-0.20756799,InputSig,NA,NA,LINCSCP_112043,HEPG2,10uM,24h
Mouse_PFC_Female,SMR000206936,-0.20753562,InputSig,NA,NA,LINCSCP_1770,A375,10uM,6h
Mouse_PFC_Female,Zolpidem,-0.20748271,InputSig,NA,NA,LINCSCP_140984,MCF7,0.37uM,24h
Mouse_PFC_Female,Camostat Mesilate,-0.20745957,InputSig,NA,NA,LINCSCP_73266,A375,10uM,24h
Mouse_PFC_Female,Antimycin A,-0.20739139,InputSig,NA,NA,LINCSCP_22476,HEPG2,10uM,6h
Mouse_PFC_Female,naftidrofuryl,-0.20731157,InputSig,NA,NA,LINCSCP_171732,YAPC,0.12uM,24h
Mouse_PFC_Female,CHEMBL2143628,-0.20728094,InputSig,NA,NA,LINCSCP_17363,HA1E,0.37uM,24h
Mouse_PFC_Female,BRD-K00541818,-0.20727489,InputSig,NA,NA,LINCSCP_171286,YAPC,10uM,24h
Mouse_PFC_Female,BRD-K71353154,-0.20725537,InputSig,NA,NA,LINCSCP_63896,VCAP,5uM,24h
Mouse_PFC_Female,CID-2858522,-0.20719058,InputSig,NA,NA,LINCSCP_22218,HEPG2,10uM,6h
Mouse_PFC_Female,SB-203580,-0.20716514,InputSig,NA,NA,LINCSCP_22845,HEPG2,10uM,6h
Mouse_PFC_Female,Fenretinide,-0.20710337,InputSig,NA,NA,LINCSCP_46850,PC3,10uM,24h
Mouse_PFC_Female,PHA-793887,-0.20707586,InputSig,NA,NA,LINCSCP_116605,HT29,0.12uM,24h
Mouse_PFC_Female,4L7B,-0.20692777,InputSig,NA,NA,LINCSCP_17383,HA1E,0.41uM,24h
Mouse_PFC_Female,SCHEMBL2238247,-0.20683183,InputSig,NA,NA,LINCSCP_15934,HA1E,10uM,6h
Mouse_PFC_Female,AC1NWAQV,-0.20679937,InputSig,NA,NA,LINCSCP_138852,MCF7,10uM,24h
Mouse_PFC_Female,Alectinib,-0.20659788,InputSig,NA,NA,LINCSCP_152360,PC3,3.33uM,24h
Mouse_PFC_Female,EX-8678,-0.20656138,InputSig,NA,NA,LINCSCP_111832,HEPG2,0.37uM,24h
Mouse_PFC_Female,KUC104491N,-0.20653486,InputSig,NA,NA,LINCSCP_45508,PC3,10uM,24h
Mouse_PFC_Female,Digitoxin,-0.20648341,InputSig,NA,NA,LINCSCP_64936,VCAP,0.5uM,24h
Mouse_PFC_Female,Ethacrynic acid,-0.20643717,InputSig,NA,NA,LINCSCP_531,A375,10uM,6h
Mouse_PFC_Female,AZELAIC ACID,-0.2064345,InputSig,NA,NA,LINCSCP_154263,PC3,0.37uM,24h
Mouse_PFC_Female,Acifran,-0.20632206,InputSig,NA,NA,LINCSCP_155690,PC3,10uM,24h
Mouse_PFC_Female,"Apitolisib (gdc-0980, rg7422)",-0.20631326,InputSig,NA,NA,LINCSCP_114971,HS578T,0.12uM,24h
Mouse_PFC_Female,KU0060648,-0.20627001,InputSig,NA,NA,LINCSCP_50754,RKO,10uM,6h
Mouse_PFC_Female,5-Phenethylquinoline-8-ol,-0.20613119,InputSig,NA,NA,LINCSCP_45751,PC3,10uM,24h
Mouse_PFC_Female,GSK-1070916,-0.2060934,InputSig,NA,NA,LINCSCP_29499,MCF10A,10uM,24h
Mouse_PFC_Female,SGI-1776,-0.20605785,InputSig,NA,NA,LINCSCP_100126,HCC515,10uM,24h
Mouse_PFC_Female,114798-26-4,-0.20601882,InputSig,NA,NA,LINCSCP_142948,MCF7,0.04uM,24h
Mouse_PFC_Female,Sphingosine,-0.20589375,InputSig,NA,NA,LINCSCP_46795,PC3,10uM,24h
Mouse_PFC_Female,Citiolone,-0.20586711,InputSig,NA,NA,LINCSCP_34554,MCF7,10uM,6h
Mouse_PFC_Female,ST001903,-0.20586128,InputSig,NA,NA,LINCSCP_46480,PC3,10uM,24h
Mouse_PFC_Female,MLS002264406,-0.20577892,InputSig,NA,NA,LINCSCP_31317,MCF7,10uM,24h
Mouse_PFC_Female,MG-132,-0.20577022,InputSig,NA,NA,LINCSCP_37245,MCF7,10uM,24h
Mouse_PFC_Female,Bisacodyl,-0.20567877,InputSig,NA,NA,LINCSCP_32900,MCF7,10uM,24h
Mouse_PFC_Female,GSK J4,-0.20566315,InputSig,NA,NA,LINCSCP_147840,NPC.CAS9,0.04uM,24h
Mouse_PFC_Female,AC1LDBAO,-0.20556817,InputSig,NA,NA,LINCSCP_21777,HEPG2,20uM,6h
Mouse_PFC_Female,sunitinib,-0.20535076,InputSig,NA,NA,LINCSCP_20543,HCC515,10uM,6h
Mouse_PFC_Female,Itrazole,-0.20523998,InputSig,NA,NA,LINCSCP_269592,PC3,10uM,24h
Mouse_PFC_Female,MLS002264458,-0.20509241,InputSig,NA,NA,LINCSCP_21874,HEPG2,10uM,6h
Mouse_PFC_Female,Felbamate,-0.20506355,InputSig,NA,NA,LINCSCP_284822,SKB,10uM,24h
Mouse_PFC_Female,"Tropanyl-3,5-dimethylbenzoate",-0.20500392,InputSig,NA,NA,LINCSCP_226815,HT29,10uM,6h
Mouse_PFC_Female,I-OME-AG 538,-0.20499108,InputSig,NA,NA,LINCSCP_300,A375,10uM,24h
Mouse_PFC_Female,Vandetanib,-0.20492275,InputSig,NA,NA,LINCSCP_109988,HELA,0.04uM,24h
Mouse_PFC_Female,BRD-K10010115,-0.20488666,InputSig,NA,NA,LINCSCP_46320,PC3,10uM,6h
Mouse_PFC_Female,2-Methoxyestradiol,-0.20485591,InputSig,NA,NA,LINCSCP_73197,A375,10uM,24h
Mouse_PFC_Female,"Triazolothiadiazine, 7",-0.20483891,InputSig,NA,NA,LINCSCP_22121,HEPG2,10uM,6h
Mouse_PFC_Female,CHEMBL2134949,-0.20482473,InputSig,NA,NA,LINCSCP_46356,PC3,10uM,6h
Mouse_PFC_Female,ZINC03898662,-0.20479203,InputSig,NA,NA,LINCSCP_23224,HEPG2,10uM,6h
Mouse_PFC_Female,AZD-2014,-0.20476224,InputSig,NA,NA,LINCSCP_55519,U937,10uM,6h
Mouse_PFC_Female,MLS002276542,-0.20471123,InputSig,NA,NA,LINCSCP_45876,PC3,10uM,24h
Mouse_PFC_Female,BRD-K67887361,-0.20461837,InputSig,NA,NA,LINCSCP_199663,A549,5uM,24h
Mouse_PFC_Female,MLS004683642,-0.20458228,InputSig,NA,NA,LINCSCP_49550,PC3,33.33uM,24h
Mouse_PFC_Female,AC1OCDAW,-0.204562,InputSig,NA,NA,LINCSCP_38607,MCF7,3.33uM,24h
Mouse_PFC_Female,GSK429286A,-0.20454377,InputSig,NA,NA,LINCSCP_46400,PC3,10uM,24h
Mouse_PFC_Female,Irinotecan,-0.20447542,InputSig,NA,NA,LINCSCP_2689,A375,10uM,6h
Mouse_PFC_Female,BRD-K60067222,-0.20440271,InputSig,NA,NA,LINCSCP_47133,PC3,10uM,24h
Mouse_PFC_Female,SKF 86002,-0.2043982,InputSig,NA,NA,LINCSCP_56085,VCAP,10uM,24h
Mouse_PFC_Female,Ibutamoren (Mesylate),-0.20438343,InputSig,NA,NA,LINCSCP_95078,HA1E,10uM,24h
Mouse_PFC_Female,BRD-K00248354,-0.20424491,InputSig,NA,NA,LINCSCP_156004,PC3,0.37uM,24h
Mouse_PFC_Female,Reboxetine mesylate,-0.20416955,InputSig,NA,NA,LINCSCP_93737,HA1E,0.04uM,24h
Mouse_PFC_Female,AG 14361,-0.20412582,InputSig,NA,NA,LINCSCP_31041,MCF7,10uM,6h
Mouse_PFC_Female,Ala-Ala-Phe-Cmk,-0.20412182,InputSig,NA,NA,LINCSCP_390,A375,10uM,24h
Mouse_PFC_Female,"4-(4-Phenylphenoxy)benzene-1,2-dicarbonitrile",-0.20411413,InputSig,NA,NA,LINCSCP_2115,A375,10uM,6h
Mouse_PFC_Female,Cidoxepin,-0.20402855,InputSig,NA,NA,LINCSCP_239217,MCF7,10uM,6h
Mouse_PFC_Female,MLS-0435432.0001,-0.20401285,InputSig,NA,NA,LINCSCP_22269,HEPG2,10uM,6h
Mouse_PFC_Female,Avasimibe,-0.2038926,InputSig,NA,NA,LINCSCP_174232,YAPC,0.04uM,24h
Mouse_PFC_Female,CHEMBL1887751,-0.2038131,InputSig,NA,NA,LINCSCP_31141,MCF7,10uM,24h
Mouse_PFC_Female,MLS004342480,-0.20379728,InputSig,NA,NA,LINCSCP_63359,VCAP,5uM,24h
Mouse_PFC_Female,ML100,-0.20377345,InputSig,NA,NA,LINCSCP_10661,AGS,10uM,6h
Mouse_PFC_Female,Glyburide,-0.20366089,InputSig,NA,NA,LINCSCP_18240,HCC515,10uM,24h
Mouse_PFC_Female,SMR000206939,-0.20361394,InputSig,NA,NA,LINCSCP_1776,A375,10uM,6h
Mouse_PFC_Female,Econazole,-0.20359901,InputSig,NA,NA,LINCSCP_106591,HELA,10uM,24h
Mouse_PFC_Female,16Beta-bromoandrosterone,-0.20354827,InputSig,NA,NA,LINCSCP_1058,A375,10uM,6h
Mouse_PFC_Female,Epirubicin HCl,-0.20354231,InputSig,NA,NA,LINCSCP_171432,YAPC,0.37uM,24h
Mouse_PFC_Female,BRD-K87387614,-0.20339803,InputSig,NA,NA,LINCSCP_47161,PC3,10uM,24h
Mouse_PFC_Female,"Triazolothiadiazine, 23",-0.2033776,InputSig,NA,NA,LINCSCP_45507,PC3,10uM,24h
Mouse_PFC_Female,SCHEMBL16980366,-0.20323114,InputSig,NA,NA,LINCSCP_49520,PC3,10uM,24h
Mouse_PFC_Female,SCHEMBL2559280,-0.2030285,InputSig,NA,NA,LINCSCP_22063,HEPG2,10uM,6h
Mouse_PFC_Female,PCL2_000101,-0.20293517,InputSig,NA,NA,LINCSCP_46733,PC3,10uM,24h
