Gene,SRR5961854,SRR5961858,SRR5961859,SRR5961863,SRR5961865,SRR5961867,SRR5961870,SRR5961871,SRR5961877
PDE3B,19.61815691,26.85208699,16.2825875,16.6154403,19.37003392,16.94190535,21.55656674,18.93669074,19.83131007
PDE4A,38.19332728,19.97994064,36.9076167,24.51771789,20.77604681,23.73952136,21.10959432,24.21692827,15.98099883
PDE4B,99.12046478,105.514307,74.79954581,113.8262794,95.51597019,99.97358155,94.79305174,108.960596,103.0126197
PDE4B-AS1,3.030317301,4.334611631,1.566720617,1.838527434,1.956145274,3.403079856,2.56686129,4.361883279,3.698521733
PDE4C,4.626573411,6.529600509,5.973073265,5.848179309,4.974696891,3.457209473,4.579775513,3.787616449,2.746101419
PDE4D,219.9463048,209.4892718,163.8691526,195.5774032,217.2796074,212.8420802,199.4109453,181.188326,216.7862172
PDE4DIP,185.166788,197.1951878,209.6415201,197.4885373,196.5782219,184.0904994,176.7574009,192.4733022,178.2545137
PDE4DIPP2,108.4728638,159.3185474,159.1544638,121.4888972,108.0256994,112.7931322,85.4773328,95.70460289,101.0915436
PDE4DIPP5,1.78276957,1.18845532,1.398130795,0.832935095,0.824976249,0.990130455,0.601729332,0.767267601,0.821807773
PDE4DIPP6,4.924871064,4.268354494,2.584547721,2.755859802,2.024101758,3.018661152,3.373264616,3.260576219,3.173162667
PDE5A,19.14248221,22.13751,16.39296423,10.8865143,21.04634541,17.68358751,17.51545446,16.55439348,18.85530585
PDE6A,0.436114961,0.500635658,1.355545734,0.504128026,0.52814658,0.557090854,0.635282961,0.663404633,0.44959186
PDE6B,19.45545592,17.53597437,25.2580898,16.43599091,11.69195656,23.2761745,10.46787568,19.83980257,8.143310327
PDE6C,1.196179143,1.127942144,0.793280225,0.340743155,0.651871847,0.697561866,0.80044188,0.6550527,0.924857755
PDE6D,8.916402152,10.73782144,9.257530795,9.036832175,9.413214224,9.344671205,9.235649288,8.67226491,11.38467171
PDE6H,0.107314166,0.276550503,0.172529556,0.075949004,0.427012252,0.153259966,0.351727069,0.503721259,0.177798867
PDE7A,21.84381353,26.7244344,23.02000769,17.39344979,25.08487842,21.7388375,25.96916886,25.26979208,22.17463154
PDE7B,49.08288063,65.14785594,34.03678505,45.52762943,54.32335574,38.12421058,37.88995955,36.10077537,39.06100219
PDE8A,47.63701059,57.37442351,57.73779696,47.39736057,45.04629809,80.48810286,61.58039264,97.00623396,51.27783769
PDE8B,98.40096289,90.08209884,105.2837584,106.2671666,108.1777808,99.23110408,93.18572516,90.59555231,98.44986839
PDE9A,8.636985572,10.92648987,7.587558345,10.29976059,9.544398272,7.734978732,8.104882594,7.742222029,5.9028002
PDGFA,20.83001148,22.67445514,22.32568024,28.42662325,23.9152613,25.16580354,22.78994251,24.66293347,22.50400802
PDGFA-DT,1.085169223,1.522018691,1.147784432,0.947876474,0.726250847,1.141940758,1.169964336,0.651602355,0.588791214
PDGFB,7.719605187,6.233498549,5.308823824,9.146460367,7.802384555,7.482543198,4.89031314,6.054475764,6.278774643
PDGFC,10.95672827,12.24706414,6.077880459,9.922951345,11.55003288,9.945619019,11.34723608,11.46514596,10.58081107
PDGFD,2.459964246,2.923293777,2.732127338,2.920136795,3.626707049,2.811675878,2.311031879,2.754995737,2.817758311
PDGFRA,89.83851342,133.6992783,109.3433246,125.7713739,105.1286072,73.51766042,70.56395368,61.27320594,69.30687778
PDGFRB,21.31009234,25.75783106,19.25394269,19.94935246,28.35614116,18.45449967,18.77752994,19.54249734,20.63299417
PDGFRL,0.418892587,0.710638423,0.44122969,0.586788508,0.857144895,0.962682616,0.252494629,0.830565699,0.428114542
PDHA1,70.34104883,76.72159645,75.60321564,84.92783271,80.2374328,86.66474708,84.50989369,68.77699571,91.70943221
PDHB,50.47354904,62.24966384,45.36485531,72.56152209,68.98984011,67.17411609,68.2323201,60.68322605,68.93952512
PDHX,70.38517118,86.41498833,81.75674927,89.85295045,86.71335126,85.55113726,84.58021887,74.16658645,78.33036316
PDIA2,2.951258494,5.287347264,7.799595606,5.10725616,1.750305761,4.294207639,3.213252633,2.3799776,3.58166167
PDIA3,56.3468097,54.77749875,53.62240459,65.91148327,82.62908344,69.02512559,70.46140564,71.70731503,71.50150996
PDIA3P1,10.8554215,11.92182349,10.24080374,10.22629972,12.32881805,10.35547731,11.18377072,11.38365633,9.748530023
PDIA4,15.29746742,18.71036039,16.36983401,24.77605998,26.38320686,20.24474301,19.89861844,28.35654404,20.79310511
PDIA5,2.064552071,2.69941021,3.543461042,2.722848124,2.821201348,2.16155124,1.600224477,2.164421363,1.995329259
PDIA6,33.07385041,42.94487421,33.58295078,54.32308882,51.3630031,43.12410352,45.08728609,44.2883003,49.23472139
PDIK1L,27.12496807,29.32852209,23.97203738,32.49364616,34.96719732,36.57348082,36.51357883,31.79431909,38.86071797
PDK1,21.93897082,29.4275884,19.31470699,20.06072377,22.67291237,26.08821479,25.5843364,23.87819559,25.55996295
PDK2,27.25520549,16.86983462,19.43692858,21.72100396,27.81448255,21.25440003,21.61667828,22.40072513,23.83753964
PDK3,330.7314239,267.1674393,267.4427815,305.0600069,263.9773486,316.5015935,390.3735655,312.3674812,356.099294
PDK4,26.68644249,55.21107354,7.845858608,17.76222677,39.26035738,24.20821203,27.87304861,35.6894135,23.96077707
PDLIM1,0.485641261,0.513814828,0.47853525,0.605356984,1.138304939,0.600344009,0.701722214,0.700613867,0.706560566
PDLIM2,2.397010306,2.487915167,1.902452696,1.578320435,2.443531497,1.23858939,1.839768919,2.256987656,2.815157992
PDLIM3,4.998607347,7.073114284,2.296082185,3.212180211,5.517281566,4.283235419,5.663893629,7.364753098,5.944440276
PDLIM4,0.774523121,0.516673718,0.7386809,0.832444744,0.63591029,0.699923886,0.588022192,0.898612393,0.541327164
PDLIM5,58.14138174,66.91681781,23.14498068,33.98706474,68.43794453,35.94681147,46.02692721,64.11403484,40.80636138
PDLIM7,2.026866553,2.199271978,3.332106498,3.412518547,2.546865952,2.082120349,1.698248233,2.587111964,2.042369523
PDP1,395.6884166,346.0015855,284.5479367,439.8941462,430.0905356,492.9939171,478.6955128,339.6234933,556.8559066
PDP2,32.91312102,29.34533771,31.47568324,30.21929023,38.43319067,34.35800212,35.53485692,31.45413516,30.95037071
PDPK1,62.95844215,50.04487306,57.78786623,64.54613482,60.40583226,52.60483823,55.25440873,55.95457457,55.313722
PDPN,5.111635165,3.92051238,6.144537681,4.114087094,5.866521827,4.769428443,5.567355874,6.44542552,5.55334325
PDPR,42.14209618,33.22891228,43.17866476,24.56262453,51.12032015,29.09842267,28.14377466,22.86998374,29.42678951
PDPR2P,10.65527925,12.5607488,18.65275979,9.633297992,9.138780229,10.00693045,6.206503833,7.983859845,8.249339156
PDRG1,5.209816108,6.234579796,5.583899397,6.541595379,5.816611028,5.891217556,4.44405058,5.811675205,4.757925424
PDS5A,125.2066162,146.5906321,123.7359613,138.9300977,128.0745365,136.125003,136.6357048,139.6136552,143.7130058
PDS5B,298.0510604,232.6837544,249.9536934,259.4433551,272.25034,287.0065856,292.1011239,268.3631874,268.476944
PDSS1,5.227048061,5.285648162,4.032804254,4.804152961,4.683928206,4.436287911,5.480979437,5.013747906,4.677081013
PDSS2,9.190497802,9.671185738,11.40845624,12.43725804,11.71396171,13.36148251,13.00631981,12.07294438,14.71957257
PDXDC1,4.15863186,3.149282241,3.236464639,4.77656045,4.60316149,4.920895615,4.369736567,5.040639617,5.102928504
PDXDC2P-NPIPB14P,9.404802057,14.42808582,21.61605071,12.59764228,12.92586845,14.61304971,11.57054963,16.33686583,9.773619809
PDXK,200.0603869,142.6671037,244.3024258,161.1612721,178.023948,159.9487378,151.4182914,176.2535994,148.2283033
PDXP,15.43533742,15.3704619,19.45425314,18.59765949,16.4762477,16.84933972,15.10101643,15.79424659,17.72909412
PDYN,2.919968307,2.317845235,2.497047124,2.770038848,2.106647136,1.423316353,1.985334249,1.304178033,2.621917673
PDZD11,16.88634161,23.52487287,22.34777868,23.83165866,25.00445777,21.00103618,24.09837705,20.01613153,24.33082673
PDZD2,158.5983143,112.0655665,124.2297781,123.3624847,166.3457026,119.2646432,98.35765123,147.2497412,92.11629984
PDZD4,109.1387125,103.7807776,139.8096813,127.1332456,119.1616811,92.42189874,85.51795017,88.37861372,88.26540847
PDZD7,6.834404205,9.113364422,14.26436052,8.979488027,7.470368315,7.787706565,6.561187208,5.902940332,6.42578524
PDZD8,115.0814757,107.415668,94.76344656,96.99216002,126.7220439,108.0962028,121.1968044,127.1689813,108.6740264
PDZD9,6.496583535,9.11056051,6.857313866,5.624784997,7.738857326,7.157249465,8.606688809,7.716586314,8.958477411
PDZK1,1.224787313,1.807698269,1.181458251,1.007237387,1.275594437,0.918314949,1.458527633,1.184937133,1.436248335
PDZK1P1,1.364929036,1.44202998,1.012801698,0.637185493,0.985421217,0.962161269,1.247450928,1.245772781,1.234602239
PDZRN3,39.50833091,32.79843463,41.10669827,39.85191281,53.51742278,38.40276931,41.5384431,31.84079967,40.55180991
PDZRN3-AS1,1.521162854,1.463170583,1.387397265,1.289809126,1.399339038,1.194144585,1.358278364,1.535214197,1.489007656
PDZRN4,22.50183499,17.51986562,18.07742514,17.91553414,13.84348011,20.69280857,19.73982561,16.5640393,29.5299547
PEA15,360.8150308,290.2952511,275.7602814,286.6848449,318.9052522,285.1114585,270.0459985,337.9491667,289.5928507
PEAK1,175.3484637,121.2977634,165.5277627,136.4143421,126.3672144,124.9497452,124.9807914,143.5035202,120.7871947
PEAR1,0.432277124,1.031127345,1.326768992,0.661929225,1.356337953,0.703876545,0.440069144,0.75321269,0.759605839
PEBP1,300.8091052,332.320513,332.7897681,409.1882841,369.470104,401.636736,409.9429109,338.1943539,420.9333166
PEBP4,1.602672195,2.152665784,1.595053337,0.922525341,1.367856722,0.788379927,1.734268065,0.961243152,2.222600018
PECAM1,9.678961566,22.25338145,9.681366623,26.82223039,36.23001246,17.34085261,16.53754008,18.63422456,18.56713331
PECR,5.251952496,8.254982637,6.288847447,6.469906099,6.152646658,7.166686904,5.737837887,6.073618768,6.406326049
PEDS1,6.564553483,5.576448609,5.825734908,7.206726119,6.057782113,6.05945294,5.307187061,8.040563237,5.989160003
PEF1,16.23710535,16.60362535,18.39655644,20.55128964,19.69863977,20.44112845,19.44833217,20.12085417,20.25164011
PEG10,190.7366088,156.5763402,183.3916055,181.839455,244.5744732,273.9520433,228.9348383,220.4808208,213.6676448
PEG3,703.5071734,637.3269743,615.157538,808.0802939,711.2058444,749.7042568,783.8667761,648.0670097,845.6982485
PELI1,25.16941122,33.46749871,24.40289287,27.78795563,31.83070108,30.99948677,29.99367874,34.5775587,33.49799209
PELI2,13.04925952,17.7841297,7.593492329,11.64180314,14.80445246,11.97615264,15.24546202,17.43975818,13.21228656
PELI3,16.15354778,12.42973989,18.72864651,16.46960683,15.547444,17.86681162,19.32162091,16.16240338,20.12351885
PELO,10.38599527,14.63330282,12.18220719,14.8416708,17.66194045,16.79296778,15.37419298,13.4846572,18.36014875
PELP1,16.34299549,10.17962313,16.81237266,12.19449171,10.05013951,11.37009776,10.16517619,13.72933738,9.951256157
PEMT,1.955189675,1.442859896,1.683947598,1.881883931,1.674362698,1.675374176,1.937724654,1.52957533,1.90763021
PENK,1.285087973,2.580541116,2.600121862,1.966230588,4.139479804,2.039210325,1.308469417,1.787278816,2.241795886
PEPD,10.53434587,8.613616276,9.390560346,13.44059635,15.23400704,14.38967925,12.16796397,14.7174941,13.51797216
PER1,20.77187878,12.57559042,17.82743811,13.23071515,19.48116162,22.22288661,14.17922999,15.40914698,15.0741705
PER2,37.91079126,35.29610196,23.16562129,21.93896645,34.47894496,36.01199842,20.51104279,20.95373661,34.39166041
PER3,57.02100627,55.71622007,63.93759615,39.52051637,66.30029454,64.33164884,55.85352709,59.83557327,56.82465134
PERP,2.18501929,6.231752322,1.83280025,3.796510639,4.103396167,4.115468183,4.168892689,3.713967315,4.080690449
PES1,10.77229817,10.55920102,11.0857086,10.26155436,10.92491249,11.04607016,10.11634047,9.570703912,11.40546809
PET100,9.272679243,13.95330846,14.03358963,13.42455397,12.75993669,12.60960749,11.2704297,9.509351004,13.08523095
PET117,1.29963791,2.716825354,2.617533691,2.731060708,2.542446364,2.831694527,2.652512168,1.942209224,2.74217214
PEX1,51.40735039,69.8499135,54.17460388,47.88759111,57.14423036,63.86645864,63.21574744,58.96733208,61.60583563
PEX10,5.780191514,5.599026511,6.04275651,5.860640545,6.383385504,6.412191852,6.543986569,6.191300602,5.518847879
PEX11A,5.593433799,7.005435557,3.440763595,4.621203095,6.918356732,4.588763197,6.427635465,6.404765941,5.680579902
PEX11B,19.5644687,23.41339448,23.58478847,25.67963721,24.83102857,25.68088609,27.12030702,24.51271378,30.32587037
PEX11G,0.820965102,0.649117305,0.518520344,0.610069096,0.639135082,0.610653906,0.848867729,0.361267754,0.774547387
PEX12,5.397154927,7.402253182,4.29521878,5.923974881,6.640464013,5.815547808,6.802718217,6.538491588,6.927159243
PEX13,31.82697319,41.26716905,32.44650046,36.16172919,37.84086919,37.41769006,38.57356371,35.37404642,40.93645962
PEX14,10.57369488,7.75977154,9.860535978,8.45551345,8.855965256,8.762529111,8.853441752,9.068043401,9.60226208
PEX16,7.629379295,8.529501548,11.30188065,10.06918185,9.584265431,8.915754498,9.153995963,8.085142339,8.479366582
PEX19,47.71357895,52.39755643,48.22078013,54.54947585,58.35990709,58.92360795,58.14677579,62.51614326,64.00783502
PEX2,15.55396873,25.0628249,15.04160719,17.89791789,22.48935447,17.25737064,21.60164036,20.28325935,21.54652079
PEX26,33.26842908,28.12291867,36.43395543,31.6476013,30.65961657,27.15113694,25.6762086,29.53580734,28.03347524
PEX3,22.0412147,26.97895417,23.01498998,21.2534213,24.5093885,28.11746632,26.24842197,26.38029617,32.97081239
PEX5,22.02774236,17.92221777,23.36601644,19.75352535,18.92999684,19.97478384,18.89690537,17.86801334,19.71625829
PEX5L,445.9171694,373.8368872,387.9295298,466.731886,370.2947032,463.9213809,484.8217516,456.7944539,388.0512463
PEX5L-AS2,4.264228259,3.760223412,1.818157785,1.963473551,1.319293453,2.765903767,2.335034636,3.238571526,2.005475441
PEX6,9.622248102,12.70255185,10.42578388,13.13325241,9.50766117,14.60662331,7.888439191,10.94697347,10.92935256
PEX7,4.653067898,6.387326215,6.070650341,4.065343066,5.292926569,5.919859705,5.603271058,5.861483735,5.957758682
PFAS,10.2367283,9.633564628,12.80038869,10.64653664,10.35509496,9.78774673,9.634133071,9.294224603,10.08748901
PFDN1,30.28992258,36.94942801,42.09120574,37.53927947,40.6507451,39.62983853,39.14102084,31.58856312,38.31257319
PFDN2,27.83074378,26.05900414,32.01838098,31.75681032,26.62833161,25.14976415,23.26768144,25.48341041,23.32189886
PFDN4,24.9413776,38.20057995,34.9191084,34.82256073,35.04164012,36.99037996,38.33310535,29.7489055,42.99754774
PFDN5,61.7732465,92.55631909,91.26312239,85.7557077,82.66890033,85.98958982,82.53183771,72.97181118,79.33971277
PFKFB1,0.857127618,0.670373101,0.74200465,0.574880894,0.622802325,0.834899479,0.922018406,0.722124613,0.577748087
PFKFB2,83.17486583,85.42842512,64.52538138,67.75788163,122.743647,91.7828075,104.1112474,129.8111603,94.96415931
PFKFB3,85.48399541,76.54315668,61.05039215,75.46840993,62.51870857,75.3519017,56.26286287,77.14375645,67.78426347
PFKFB4,3.359633746,3.263156131,4.219042031,3.385925719,3.335207566,3.243308376,3.213613669,3.842798659,3.158729251
PFKL,48.79132474,47.14035056,45.35849271,46.76092484,60.78209658,53.36851005,39.34752617,50.41767973,47.50817336
PFKM,156.3833091,165.6317676,154.4593684,176.5199118,196.0608362,180.2662033,204.850151,168.6951943,211.4011191
PFKP,112.331097,89.93574304,97.57875747,117.7361464,95.18615794,120.4246768,138.2835388,108.7250357,150.2222604
PFKP-DT,0.369166733,0.256132477,0.228273585,0.323571388,0.103170123,0.260231794,0.155123178,0.155510322,0.201265512
PFN1,13.90631849,16.0411832,18.05158973,18.12078073,21.10751012,16.63198869,16.06907471,19.0972979,16.75738536
PFN1P2,2.254298318,2.602401677,1.382936511,1.072713449,1.257243286,1.284959986,1.506878485,1.20472125,1.108468254
PFN2,343.6982354,279.9840614,311.8892398,334.6340177,291.8591593,323.6010692,342.2112929,339.1659059,330.9788035
PFN4,1.053385736,1.207370596,1.456803318,0.875370998,0.795583861,0.924738685,1.126090674,1.31291609,0.890352099
PGAM1,27.50572175,28.47741581,28.55153814,31.37882266,30.74905039,32.93831125,34.98706839,29.49240847,40.50573653
PGAM1P5,0.846607091,0.227187522,0.593932245,0.183017882,0.149129199,0.307764781,0.319521656,0.323128908,0.396713221
PGAM2,3.507586841,3.978368254,3.999584724,4.041844192,3.050167332,3.939058828,2.954255877,3.624469615,2.628354697
PGAM4,1.112500243,1.19838813,1.157311659,1.188736763,1.558602743,1.47198513,1.572900891,1.304067295,1.630367085
PGAM5,8.324473235,9.351157589,8.381962742,9.669672527,10.71028987,10.07787616,9.554073884,9.025867011,10.86263093
PGAP1,136.7440441,126.4555207,93.9356789,112.1601324,123.8013399,127.440229,124.5551515,113.2405147,144.1370573
PGAP2,2.729893193,2.799827419,3.173706086,3.189399465,2.207570731,2.548321324,2.428705037,3.051573889,2.50945182
PGAP3,3.557493092,3.971045621,3.893037373,3.302668906,3.638452017,4.781749248,3.347714814,3.547065608,3.582675877
PGAP4,84.07780005,60.90161072,65.89354453,82.13625164,86.37436923,81.67495657,89.51188017,80.61828612,93.03254816
PGAP6,4.855301484,5.438308186,4.48966455,6.508609009,6.590864479,6.424206765,4.83644734,5.474132946,4.784516977
PGBD1,18.71954265,19.4245253,21.0285786,18.85724327,14.25425628,18.6445066,17.03740159,16.03958974,17.23859044
PGBD2,3.819358431,4.804218382,5.21604116,5.452621266,4.94033005,6.158407733,5.548653537,4.710384172,4.674762532
PGBD4,8.897814823,10.34076819,8.522165945,11.65860477,11.65727652,14.46128462,13.65076296,10.80591292,12.46056397
PGBD5,93.85276821,62.75939454,81.3819843,76.73200743,62.13589994,65.22170733,55.97693321,67.18705099,55.78492696
PGD,27.68453879,23.61793603,30.85710135,31.66443141,31.85764395,29.42083304,32.39825195,33.03461037,35.24596189
PGF,0.135425844,0.488592714,0.566084613,0.308618854,0.426410987,0.699490317,0.236727668,0.222486069,0.383929691
PGGHG,0.498854979,0.9544295,1.581745505,1.812336377,1.325721769,1.246763361,0.726675523,0.961200897,0.928544284
PGGT1B,32.52469646,35.36058145,19.77655676,24.80543199,35.13470473,29.12960772,33.51183022,34.97551115,33.45874249
PGK1,152.0512785,178.7999782,178.1303125,219.161275,214.840857,240.4969285,238.5172317,198.8332296,265.7344633
PGLS,1.896108693,2.939418232,2.429181033,2.685946857,2.385933785,2.147291345,2.994004665,3.042037357,2.863333838
PGLYRP1,0.48655602,0.868317213,1.150351034,0.496266596,0.225294594,0.381498098,0.4377634,0.835916065,0.571666961
PGM1,32.78380954,39.64103125,26.1940808,30.45916349,45.05471773,33.52057039,37.63179475,40.24354279,38.53412284
PGM2,8.569931979,9.956689908,7.305214155,10.09455513,10.97415049,10.93568032,8.980915192,10.00763739,9.875715245
PGM2L1,469.0854614,358.242293,432.2316066,508.4228735,406.7928277,501.5214891,557.9658377,455.0667678,560.9002954
PGM3,18.42513073,23.7542255,14.67437263,16.21967979,20.3566074,19.6711925,19.10776406,20.71681242,20.40996333
PGM5,2.72255756,5.118159608,3.9713906,5.026661478,6.722843125,4.602618783,3.961077512,5.587954996,3.919098316
PGM5P2,6.80489724,8.487788455,6.487599976,4.631521024,4.644047514,4.40577849,4.887845192,5.364427122,6.508100559
PGM5P4,0.128896413,0.338207759,0.124336469,0.191568966,0.483900432,0.085905166,0.154903418,0.07058637,0.166099489
PGP,4.478966744,4.004854877,5.520658323,5.38879658,5.04962109,5.170588759,4.287497213,3.766762842,4.878478186
PGPEP1,21.02432194,16.85656382,23.88081778,17.89368981,22.43557121,19.80939193,16.91875695,19.46364646,18.69519902
PGPEP1L,0.552016368,0.553216199,0.56700089,0.698876363,0.427101185,0.332132418,0.536076682,0.461840654,0.533507692
PGR,1.996478353,3.438946462,1.639512017,2.106224145,3.130947582,2.799974837,3.028548961,3.42151996,2.813331185
PGRMC1,107.6165711,112.7154771,105.3316152,136.1578681,131.3180269,142.3245865,149.8080643,136.9045397,169.0835816
PGRMC2,52.05354383,38.12381927,42.11051686,43.40363402,45.23896197,43.31460519,50.33410522,48.33655623,42.45395558
PGS1,8.30646701,10.03851386,11.21284266,9.60929295,8.283102729,10.24905077,10.93898341,10.05379304,9.701051572
PHACTR1,322.8741004,244.0755993,342.6371836,284.867518,235.5052696,217.9025159,223.6762515,227.1049561,182.2753145
PHACTR2,68.10549269,96.33898688,84.4387483,74.8141713,90.63973577,81.5019998,78.94011696,72.08570483,81.8650072
PHACTR2-AS1,0.572591262,0.664173603,0.359242154,0.345934546,0.236778563,0.511919887,0.579791629,0.548097827,0.37792674
PHACTR3,101.8046344,97.64720928,100.2542964,103.9583185,87.63965517,87.04709636,78.63215193,90.90043432,80.35705465
PHACTR3-AS1,2.371572661,2.664815544,3.69511129,2.436821786,1.329646425,2.219633517,1.359464374,2.097731203,1.584631094
PHACTR4,20.33222931,19.34435071,17.22535947,17.06067562,16.62175771,17.04803664,14.73964605,19.41107678,13.24160598
PHAF1,12.09301225,12.00332281,13.51888069,14.32255544,14.5411931,14.74464453,14.00076334,13.15987014,13.34367262
PHAX,71.68393105,73.13500873,69.00799805,83.95281927,92.09984704,75.55224778,78.91032368,71.70911597,81.18875146
PHB1,17.84605793,26.63237395,23.1347348,28.91014389,29.99857108,28.85681572,27.76475366,27.41658288,30.59634057
PHB2,21.83945526,21.6416889,24.00020327,25.27179509,24.98566002,24.99414216,23.1287194,22.23030023,28.38667015
PHC1,10.50570258,12.90413502,15.71746537,10.28414213,9.223518001,8.904032178,8.841920011,9.870210777,8.567400957
PHC2,31.97135185,25.18605301,34.12341044,28.00272293,28.41949052,30.28871568,27.20994499,32.95172923,24.97029537
PHC3,78.94708585,74.43208617,59.91419849,56.16050427,69.57473374,67.83055541,67.77467708,75.99853617,70.03646063
PHETA1,1.627642083,1.014738469,1.708468914,1.332804978,1.482410281,1.411993022,1.587174875,1.53466051,1.629404308
PHEX,2.958800067,2.512304747,2.028313727,1.78576253,2.710123913,2.677636581,2.904357979,2.97466383,2.477346932
PHEX-AS1,0.441095848,0.458129301,0.4964065,0.335067741,0.445148803,0.489959488,0.385523132,0.577044008,0.644196112
PHF10,21.44418197,19.47020209,17.63515085,16.14174882,17.26738491,19.5701204,16.8577402,21.02812885,14.33525407
PHF11,12.74034236,12.86915289,13.19438777,10.84212965,14.14156838,13.51790247,12.92846172,14.38178484,12.87217143
PHF12,19.93346461,15.50526434,20.84663988,15.48194551,18.06191317,15.37439142,15.39344821,18.89404372,14.60227638
PHF13,10.32718408,6.692562487,8.188843905,8.812468234,9.695830064,9.031629119,8.406647232,9.72418599,6.864706329
PHF14,184.287323,210.7519405,176.9731651,204.1435588,197.9551072,198.7222059,204.7519075,179.2825479,197.4706261
PHF19,5.769217599,4.753831751,4.203539755,4.18157992,7.107132691,6.179450455,4.455539184,5.875135038,4.925730344
PHF2,29.77356745,26.40288779,34.83156674,30.20559996,31.58688907,30.86864471,24.03489759,30.47668355,23.10636039
PHF20,77.53585692,68.99295331,81.35896958,78.84231256,87.60596306,78.39232908,78.17680767,79.87703599,76.0390563
PHF20L1,126.5088563,168.9479389,125.8890273,135.1660514,124.5909266,127.8956413,122.2973349,113.2035939,133.2313833
PHF21A,102.4270776,111.257718,104.9073174,105.6217179,99.31017499,104.5736734,90.69232849,93.32772157,94.62060863
PHF21B,4.020302095,4.15481833,2.243918565,3.487336581,2.939586763,3.361885488,3.182302995,2.492379006,3.186602449
PHF23,13.546815,14.1041856,14.12086694,16.00860752,19.42429277,14.39515339,13.81627943,13.40050404,16.59909712
PHF24,176.0814395,129.3787202,192.3700568,190.6269928,149.4243564,140.6674647,152.7931983,147.2404451,146.6607553
PHF3,206.2579336,240.1141147,189.520587,202.8520381,222.3569273,214.3003508,212.8327018,218.1539767,205.1492714
PHF5A,7.722054123,11.58580441,10.73386852,12.29805379,11.86587103,11.94543575,11.76535532,12.33728628,12.10655029
PHF6,47.48473115,58.02258,42.91478727,54.00045226,56.65729073,54.99891009,59.66804512,55.33825229,58.15180971
PHF7,5.084872477,4.76796912,6.030056963,4.152752041,4.984251399,4.823308027,5.22528258,4.84774667,4.200741251
PHF8,23.72243165,22.20627259,24.02455006,19.39416311,19.33511801,23.09712117,18.08133837,20.19828877,18.12704167
PHGDH,33.26584285,39.17276493,21.670745,33.5069639,44.33063414,24.49595285,30.49525647,52.59896815,33.26009582
PHIP,161.8224854,167.0757428,123.3998135,136.9633641,159.8978754,171.195835,161.6950188,157.445182,165.0107291
PHKA1,13.39871024,17.92769207,6.274310213,10.52184835,18.16154917,7.833829787,12.31033754,12.18674457,10.31181589
PHKA2,12.89191458,13.541589,15.16861805,9.318385249,13.23584281,13.35588069,11.23140648,11.64246719,12.39157323
PHKA2-AS1,0.269082835,0.514820152,0.696976183,0.459164444,0.380177378,0.498152079,0.473629749,0.245592308,0.346747599
PHKB,66.64729336,78.79497254,73.50934063,69.0060663,68.49984389,76.92022425,76.44174428,69.11477401,68.72823891
PHKG1,2.355078262,2.390849038,1.645225273,1.069497697,3.03880323,2.148831445,2.297284624,2.7636216,2.294178735
PHKG2,7.03467098,7.355961153,8.688928346,8.422614078,7.591732988,8.293974097,8.044061192,8.07811634,8.472952188
PHLDA1,42.24307727,34.59035402,32.28832335,41.6408468,37.15463824,38.19473602,33.4714361,32.5022664,36.89730433
PHLDA3,8.762127162,7.208385345,8.559435573,7.948603079,7.642146453,8.314756146,7.512395422,7.891283353,6.87935781
PHLDB1,68.88566561,48.54201836,53.31515152,58.07341,44.59886409,74.50565495,46.4255732,83.58758502,49.88456867
PHLDB2,17.90634582,28.0583423,31.23770277,17.11864457,17.52070889,20.21603702,18.98263299,13.90634825,16.48186676
PHLDB3,1.199261864,1.593271031,2.123306235,1.729728093,1.764865655,1.315251292,1.359966684,0.969870472,1.232409248
PHLPP1,72.75730898,72.80613164,48.13928025,60.05174592,67.17307619,59.40882478,64.4279634,94.03326617,56.82354044
PHLPP2,115.6561935,97.97008323,108.4416054,108.642239,110.1319599,112.2853086,102.6031515,113.7970475,114.300806
PHOSPHO1,0.930372198,1.042586468,2.069140666,1.73610898,1.239375468,1.420975613,1.406083302,1.174660408,1.278830291
PHOSPHO2,2.867480615,3.095575946,2.362947301,2.241507172,2.739684501,2.520897424,2.928113069,2.590850809,2.803830969
PHPT1,5.904635461,9.000508945,9.889484683,8.676323139,9.857839096,10.32615954,7.697292692,9.132039436,9.357130586
PHTF1,49.96843602,61.13261795,63.17259218,45.71158214,40.53932354,46.43696114,48.61826915,48.70057931,53.84259977
PHTF2,44.0949774,45.49543625,49.38390001,41.1278545,46.05085538,45.10285359,46.9823196,45.47065258,45.90062696
PHYH,16.62505897,16.29584435,15.32008607,15.66424684,20.23215327,19.7049098,19.20271988,17.24567918,18.81345182
PHYHD1,2.863364997,3.449895069,1.456192466,2.069901809,4.440663327,2.701855263,2.537729039,2.986740038,2.635579634
PHYHIP,213.8900747,125.3010736,202.252296,183.1602258,187.3152137,174.1283303,170.4293398,162.9310852,173.8669753
PHYHIPL,132.7490806,101.8420337,105.7395279,118.2601511,117.8866222,117.0473105,123.9438382,130.7616663,128.9151541
PHYKPL,6.72925002,9.305818522,10.77088662,7.020691789,6.87203419,7.078691031,6.426745957,7.714530386,6.776402459
PI15,7.110656644,8.010950701,4.321793377,4.052510112,4.690648455,5.032796297,6.884280847,5.461019302,5.345077038
